st_id,st_name,district,latitude,longtitude
4103,휘경sk뷰아파트 앞,동대문구,37.59383774,127.0678177
4104,외대앞역 교차로,동대문구,37.59436417,127.0645981
4105,하나은행 장안동지점앞,동대문구,37.56324005,127.057991
4107,장안동근린공원 입구,동대문구,37.57739639,127.0718536
4108,답십리파크자이아파트 앞,동대문구,37.5676918,127.0578919
4110,용두롯데캐슬리치아파트 앞,동대문구,37.57958603,127.0302429
4113,한국국방연구원 앞,동대문구,37.59139633,127.0402985
4114,휘경여중고삼거리,동대문구,37.58392334,127.0682755
4116,이문e편한세상아파트 앞,동대문구,37.60460281,127.0669251
4117,휘경119안전센터 앞,동대문구,37.59087372,127.065361
4121,서울문화재단 앞,동대문구,37.57130051,127.0336227
4122,청계9가교차로 앞,동대문구,37.57014847,127.0299225
4123,배봉초교 교차로,동대문구,37.57846832,127.0668945
4125,회기역 2-①번출구,동대문구,37.58945084,127.0595627
4152,상도효성해링턴플레이스,동작구,37.50543213,126.9415131
4153,흑성동효사정앞,동작구,37.51120377,126.9612808
4158,노량진근린공원,동작구,37.50680542,126.9285049
4162,노량진1동 청소년독서실,동작구,37.50785828,126.9471359
4167,구로교 아래,동작구,37.48548126,126.9036484
4169,신대방삼거리,동작구,37.49845505,126.9279785
4171,우성아파트 앞,동작구,37.49157715,126.9088135
4173,이화약국 앞,동작구,37.50444412,126.9502564
4175,스페이스 살림 앞,동작구,37.51262665,126.9274139
4202,프런트원(공덕역 4번출구 앞),마포구,37.54585266,126.9525986
4206,광흥창역5번출구,마포구,37.54737854,126.931633
4207,아만티호텔 앞,마포구,37.5573082,126.9188538
4208,스타벅스(동교동) 앞,마포구,37.5566597,126.9198685
4210,가좌행복주택 앞,마포구,37.56949234,126.9118424
4211,시석빌딩 앞,마포구,37.5483017,126.9167175
4212,한화오벨리스크 앞,마포구,37.58332062,126.8815613
4213,마포구중앙도서관 정문 앞,마포구,37.56415558,126.9081497
4214,JTBC 앞,마포구,37.57730484,126.8901825
4216,망원정 앞,마포구,37.5500679,126.9048004
4217,한강공원 망원나들목,마포구,37.55557632,126.8968887
4218,디지털매직스페이스,마포구,37.58119965,126.8895798
4220,신촌 청년주택,마포구,37.54985428,126.9320374
4221,솔리스타오피스텔(공덕동주민센터),마포구,37.55015945,126.9605255
4222,서울디자인고등학교 앞,마포구,37.54568481,126.9467697
4224,서부운전면허시험장,마포구,37.57892227,126.882164
4226,마포프레스티지자이 1,마포구,37.55152893,126.9466934
4233,코오롱아파트사거리,마포구,37.56303787,126.9214325
4234,에스테반,마포구,37.54891968,126.9595184
4238,상암한샘빌딩앞,마포구,37.57649231,126.898674
4239,성산2동 주민센터 ,마포구,37.56896973,126.9077988
4240,아현문화건강센터,마포구,37.55235291,126.9514771
4253,홍은도담도서관,서대문구,37.60169601,126.9491653
4255,래미안 루센티아 아파트 108동 앞,서대문구,37.5751915,126.9176865
4262,서대문자연사박물관 입구,서대문구,37.57540131,126.9354401
4303,"매헌역 2번출구앞
광역버스 정류장앞(22-297)",서초구,37.47171783,127.038887
4304,서울고앞,서초구,37.48339462,127.0073624
4305,서일스포츠센터,서초구,37.49801636,127.0222244
4306,서래공원 앞,서초구,37.50150681,127.003479
4307,고투몰 gate 15옆,서초구,37.50723267,127.0094528
4309,서초케이트타운앞,서초구,37.4572258,127.0590057
4310,염곡동(염통골) 입구,서초구,37.46155548,127.0499573
4312,반포미도2차아파트 옆,서초구,37.50320435,127.0065308
4313,반포종합운동장,서초구,37.49979782,126.9964676
4314,탑성마을 버스정거장 옆,서초구,37.45916748,127.0554428
4315,이투스교육 앞,서초구,37.48389053,127.0290527
4316,고속터미널 3번출구,서초구,37.50365829,127.0059433
4317,양재근린공원,서초구,37.47039795,127.0424118
4318,방배역 2번 출구,서초구,37.48116684,126.9975891
4319,삼성전자R&D어린이집 뒤,서초구,37.46548462,127.0218277
4320,신영체르니 아파트,서초구,37.47901154,127.0414429
4322,서울추모공원 입구,서초구,37.45429993,127.0428314
4323,내곡도서관,서초구,37.45199966,127.0539169
4324,세화고등학교,서초구,37.50209427,126.9914703
4327,몽마르뜨공원입구,서초구,37.4928894,127.0026474
4329,SC제일은행 양재동지점 앞,서초구,37.48573685,127.0331574
4330,"반포한강공원입구,씨티21옆",서초구,37.50749588,127.0001831
4353,코오롱디지털타워 3차앞,성동구,37.54655838,127.0499878
4360,르노삼성자동차 성수사업소 앞,성동구,37.54824448,127.0595779
4362,행당중학교 후문,성동구,37.5540123,127.0415497
4363,신금호역 2번출구 앞,성동구,37.55507278,127.0198898
4367,kt 행당빌딩 앞,성동구,37.55862045,127.0343552
4370,서울숲IT캐슬 앞,성동구,37.55141449,127.044754
4373,서울숲 지식산업센터,성동구,37.54127502,127.0484924
4377,우영테크노센터 앞,성동구,37.54332352,127.0597153
4406,장곡초등학교 앞,성북구,37.61745453,127.0484467
4408,돌곶이역 앞,성북구,37.61131287,127.0575943
4411,동산어린이공원 앞,성북구,37.60623932,127.0346603
4414,안암역 3번 출구,성북구,37.58625031,127.0309525
4415,미아초교버스승강장,성북구,37.61207962,127.0219803
4452,삼성SDS,송파구,37.51633835,127.0998535
4453,위례중앙푸르지오 201동 앞,송파구,37.47434616,127.1432648
4454,위례 포레샤인 1809동 부근,송파구,37.48664474,127.1524429
4456,위례포레샤인 2310동 부근,송파구,37.4745636,127.136795
4457,아산병원 기숙사 부근,송파구,37.52478027,127.1091309
4458,서울힐링요양병원 앞,송파구,37.49917603,127.1258926
4460,올림픽훼미리아파트 112동 앞,송파구,37.48794556,127.1187592
4461,한양3차아파트 3동 앞,송파구,37.50585175,127.1219406
4462,가락중학교 앞,송파구,37.50223541,127.1172867
4463,방이역 2번 출구,송파구,37.50801468,127.125946
4464,올림픽공원 북2문,송파구,37.52357483,127.1280441
4465,건영아파트앞 사거리,송파구,37.48245621,127.1246033
4467,한림연예예술고등학교,송파구,37.48488998,127.1327057
4468,가락1동 주민센터 2,송파구,37.49650955,127.1103287
4469,거여동 어울림아파트  102동앞,송파구,37.49198532,127.1437302
4472,송파파크데일 1단지 115동 건너편,송파구,37.49763107,127.159668
4473,마천금호어울림 1차 102동앞,송파구,37.49808884,127.1542969
4474,가락현대 1차 11동 앞,송파구,37.49146652,127.1266403
4475,송파파인타운 4단지 403동,송파구,37.48174286,127.1287842
4478,문정근린공원2,송파구,37.4861145,127.1266708
4479,문정중학교,송파구,37.48827362,127.1306839
4480,가락시장역 롯데마트2,송파구,37.49201584,127.1174545
4481,올림픽공원 북2문 2,송파구,37.52397537,127.1275101
4483,잠실나들목4,송파구,37.51632309,127.084343
4484,잠실나루역4번출구뒤,송파구,37.52080917,127.1036224
4485,잠실나루역 고가하부,송파구,37.52005386,127.1043091
4486,홈플러스 잠실점,송파구,37.51613998,127.103508
4488,문현중.고등학교 사이,송파구,37.48051071,127.128624
4490,송파파인타운 10단지 1005동,송파구,37.4777832,127.1320572
4491,장지역 1번출구,송파구,37.47953415,127.1267853
4493,마천사거리 2,송파구,37.49900436,127.1469421
4496,잠실 파크리오 120동 앞,송파구,37.51921082,127.1079407
4497,아시아선수촌아파트 교차로,송파구,37.50679016,127.0792694
4499,세양청마루 101동 앞,송파구,37.49236679,127.1365509
4500,풍납나들목,송파구,37.52865219,127.1086655
4507,삼성전자서비스 신정센터,양천구,37.52124786,126.8549576
4508,유원목동아파트 앞,양천구,37.52109528,126.8732071
4509,서울영상고교 입구,양천구,37.52198029,126.8592835
4510,신정네거리역 교차로,양천구,37.52175903,126.8522873
4512,목동13_14단지 사거리,양천구,37.5140686,126.8699875
4514,목동성당 앞,양천구,37.52319717,126.8693008
4515,동문굿모닝탑,양천구,37.51481247,126.8611755
4516,신진빌라,양천구,37.53528214,126.8300095
4517,성보하이드로빌딩,양천구,37.52893829,126.8331223
4518,청기와빌딩,양천구,37.52011108,126.8447495
4519,양원보도육교,양천구,37.53924561,126.8237381
4520,대성유니드아파트,양천구,37.52091599,126.8409576
4522,다이소신곡시장점,양천구,37.51779556,126.8416138
4523,구립양천어르신요양센터,양천구,37.51351166,126.8268127
4526,목동아파트2단지 222동 앞,양천구,37.53968811,126.8749847
4527,목동신시가지아파트6단지,양천구,37.53684616,126.8847504
4528,양천구청역 1번출구,양천구,37.51292038,126.8667984
4530,버거킹 신월점 앞,양천구,37.53936005,126.8288651
4531,목동아파트 613동 앞,양천구,37.53315735,126.8840866
4532,목동현대아파트 후문 앞,양천구,37.5221405,126.8780594
4534,월정초교 앞 사거리,양천구,37.53660965,126.8346634
4535,목동12단지 아파트,양천구,37.5140686,126.8604279
4536,양천해누리체육공원,양천구,37.51174164,126.8738327
4552,코레일유통본사,영등포구,37.52617645,126.9019775
4553,당산삼성2차아파트,영등포구,37.52762222,126.8986359
4555,대림우성2차아파트,영등포구,37.49519348,126.900177
4556,리버뷰신안인스빌1차 후문,영등포구,37.51374817,126.8885117
4557,리버뷰신안인스빌2차 후문,영등포구,37.51288223,126.8902664
4558,대영중고 후문,영등포구,37.50545502,126.9062653
4559,신길역 2번출구,영등포구,37.51756287,126.9169846
4560,양평동성원아파트,영등포구,37.53374481,126.8936539
4561,양평역 1번출구,영등포구,37.52572632,126.8860016
4563,여의도 은하아파트,영등포구,37.51850891,126.9344864
4564,63스퀘어,영등포구,37.52070999,126.9396591
4565,영등포 신세계백화점,영등포구,37.51803589,126.9036484
4566,대림성원상떼빌아파트,영등포구,37.5038414,126.8961563
4567,한림대학교 강남성심병원 신관,영등포구,37.49128342,126.90802
4568,영등포로터리,영등포구,37.51874924,126.9122086
4569,힐스테이트클래시안아파트,영등포구,37.50508881,126.9133453
4571,문래동롯데캐슬아파트,영등포구,37.51800156,126.8845978
4573,두산위브아파트,영등포구,37.51470184,126.9121399
4574,영등포시장역 포레나영등포,영등포구,37.52341461,126.9054031
4575,대림동 e편한세상영등포아델포레,영등포구,37.49582291,126.9083557
4576,보라매sk뷰 108동 앞,영등포구,37.50160599,126.91745
4578,보라매sk뷰,영등포구,37.50400543,126.9202805
4579,국회의사당 본관,영등포구,37.5325737,126.9140472
4580,국회 3문,영등포구,37.52974701,126.9131699
4581,국회 소통관,영등포구,37.53050232,126.9128952
4582,국회도서관,영등포구,37.53054047,126.9181747
4583,의정관,영등포구,37.53214645,126.9174728
4584,국회 2문,영등포구,37.52864075,126.9151077
4585,국회 6문,영등포구,37.53271866,126.9179916
4588,양남사거리 2,영등포구,37.52194977,126.8904953
4589,KRX한국거래소(1),영등포구,37.52347946,126.9271164
4590,KRX한국거래소(2),영등포구,37.52410507,126.9281082
4591,신길자이아파트,영등포구,37.50601196,126.9158859
4592,신길우성4차아파트,영등포구,37.51283264,126.9176331
4594,양평교 영등포대여소,영등포구,37.53972626,126.8903656
4598,오목교 동측 지하보도,영등포구,37.52364349,126.8818359
4599,대림우성아파트 사거리,영등포구,37.49484634,126.9002914
4600,영등포구 총괄 우체국,영등포구,37.52915192,126.8944778
4602,숙명여대앞 버스정류소 주변,용산구,37.54498672,126.9643021
4603,한강GS에클라트 건너편 교통섬,용산구,37.53200531,126.9555588
4604,원효로다목적체육관 앞,용산구,37.5332222,126.9572372
4605,"노들섬 다목적홀(동쪽) 숲, 앞",용산구,37.51758957,126.9592209
4607,국립중앙박물관 -용산가족공원 앞,용산구,37.52087784,126.9797134
4608,국립중앙박물관 정문 앞,용산구,37.52145767,126.9776764
4609,파크타워 104동 앞,용산구,37.52316666,126.9719238
4610,한남나인원 105동 앞,용산구,37.53591919,127.0054169
4611,국제루터교회 앞,용산구,37.54143906,127.0037613
4612,한남 준 J.FSS 앞,용산구,37.53749847,127.0008469
4613,서울갤러리아 앞,용산구,37.53599548,126.9994888
4615,크라운호텔앞 버스정류소,용산구,37.53030014,126.9913788
4616,신용산지하차도 앞,용산구,37.53248215,126.964119
4617,동원베네스트 건너편,용산구,37.52761078,126.9551163
4618,풍전아파트 건너편,용산구,37.53237915,126.9525299
4619,한강트럼프월드3차 앞,용산구,37.52301788,126.96241
4620,삼각지역 14번 출구 앞(교통섬),용산구,37.53528595,126.974083
4622,한강중학교 앞 버스정류장,용산구,37.5251503,126.9920883
4623,라인프랜즈이태원점 앞,용산구,37.53453064,126.9961929
4625,용산공원갤러리앞,용산구,37.5393219,126.9731903
4627,효창공원앞역 5번출구 옆,용산구,37.53851318,126.9635544
4629,한강초교보도육교 앞,용산구,37.52544022,126.9645996
4632,용산 푸르지오 파크타운 1단지 앞,용산구,37.52529526,126.9958344
4633,센트럴파크타워 앞,용산구,37.52703476,126.9661789
4652,신사두산위브2차아파트앞,은평구,37.59931564,126.9075928
4653,LG 베스트샵 앞,은평구,37.61156845,126.9304886
4654,OK부동산 앞,은평구,37.58287811,126.8944626
4657,다이소앞,은평구,37.60049438,126.9221573
4658,녹번역1번출구앞,은평구,37.60176849,126.9354248
4659,커피데이응암동지점,은평구,37.59750366,126.9199982
4663,삼성디지털은평불광점앞,은평구,37.61326218,126.9278641
4665,김혜영손뜨개 앞,은평구,37.59967041,126.91716
4667,폭포동입구 교차로,은평구,37.62962723,126.9301148
4668,기자촌사거리,은평구,37.63390732,126.931778
4671,청구성심병원 앞,은평구,37.62087631,126.9197998
4672,준빌딩 앞,은평구,37.62205124,126.9195862
4674,녹번역e편한세상 캐슬 정문 앞,은평구,37.60034561,126.9314804
4676,갈현1동 주민센터,은평구,37.62360764,126.9168854
4677,백련산 SK뷰 아이파크 해모로 아파트 앞,은평구,37.59612656,126.9196243
4678,"백련산로 녹번센트레빌 
아파트 앞",은평구,37.59954453,126.9265366
4702,"평창동 꽃여울(꽃집),스타벅스 앞",종로구,37.60604858,126.9676361
4703,쌍용아파트2단지 정문,종로구,37.58131409,127.0126801
4705,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281
4707,청계3가 사거리,종로구,37.56855774,126.9921188
4708,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339
4709,천지인 오피스텔 앞,종로구,37.60469818,126.9645157
4710,자교교회 앞,종로구,37.58114624,126.9712372
4711,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439
4713,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235
4715,돈의문 박물관 마을,종로구,37.56883621,126.9695511
4752,삼성사이버빌리지아파트,중구,37.55891418,126.964859
4753,우리은행 서소문금융센터,중구,37.56284332,126.9726181
4760,서울역 7번출구,중구,37.55664444,126.9736404
4761,탐앤탐스 을지로3가점,중구,37.56467056,126.9908829
4762,국제빌딩,중구,37.56693268,126.9825821
4765,동대문디자인플라자,중구,37.5683136,127.0094605
4766,서소문성지역사박물관,중구,37.56024551,126.9687805
4768,서울도시건축전시관,중구,37.5670166,126.9768372
4772,중앙일보,중구,37.56253433,126.972496
4774,을지로입구역 8번출구,중구,37.56590271,126.981781
4775,을지로지하쇼핑센터,중구,37.56599045,126.9842758
4776,신세계면세점,중구,37.56005478,126.9809418
4777,약수동 주민센터,중구,37.55281448,127.0091934
4778,대신파이낸스센터,중구,37.56520844,126.9874268
4781,브라운스위트레지던스,중구,37.56147003,126.9680176
4782,서소문역사공원,중구,37.56157303,126.9684906
4784,중부경찰서앞 사거리,중구,37.56459045,126.9907684
4785,롯데시티호텔,중구,37.56689835,126.9877396
4791,명동역9번출구,중구,37.56122589,126.9874954
4792,퇴계로4가 교차로(중구청),중구,37.5625267,126.9983139
4793,동대문역사문화공원역 5번출구,중구,37.56430817,127.0064774
4794,서울역 서부교차로(3),중구,37.55540848,126.9694214
4796,부산은행,중구,37.5664711,126.9792557
4797,KG타워 앞,중구,37.56339645,126.9689407
4798,황학동롯데캐슬,중구,37.57162094,127.0220413
4802,새우개마을,중랑구,37.61571121,127.1010437
4803,상봉2동 주민센터 앞,중랑구,37.59268951,127.0802841
4804,동서울농협 앞,중랑구,37.59596252,127.0847778
4807,라코지스테이 앞,중랑구,37.59432602,127.0784607
4808,신내2동 주민센터 앞,중랑구,37.60641098,127.0940476
4809,"동성1,2차 아파트 앞",중랑구,37.61022568,127.096283
4811,한양수자인아파트 앞,중랑구,37.58032227,127.0941544
4812,묵동 이마트 앞,중랑구,37.6132164,127.0773468
4813,망우로 버거킹 앞,중랑구,37.59877777,127.0963898
4815,중랑데시앙플렉스 앞,중랑구,37.61755371,127.1039963
4819,면목동 새싹어린이공원 앞,중랑구,37.58333206,127.0835495
4820,망우역 2번 출구,중랑구,37.60025406,127.091713
4821,동원초등학교 정문 앞,중랑구,37.60548782,127.1046372
4823,방정환교육지원센터 옆,중랑구,37.59780884,127.0884476
4824,상봉신협 앞,중랑구,37.59354401,127.0897903
4825,신내동 벽산아파트 후문 앞,중랑구,37.6030426,127.100502
4826,홈플러스 면목점,중랑구,37.57984543,127.0824204
4827,신내SK V1센터 앞,중랑구,37.6127243,127.11306
4828,신내동 한살림 중랑지구 앞,중랑구,37.60428619,127.0973663
4829,신내동 마석감자탕 앞,중랑구,37.60446167,127.0974121
4834,용마복지센터 앞,중랑구,37.58686447,127.0953217
4835,망우동 본죽 앞,중랑구,37.60064316,127.1040497
4852,서울복합물류 게이트 1,송파구,37.47644424,127.123169
4853,송파 안전체험교육관,송파구,37.50003433,127.1592484
4854,가락시장역 2번 출구,송파구,37.492733,127.1179886
4855,거여5단지 503동 앞,송파구,37.48933029,127.1460495
4856,올림픽공원 서1문 앞,송파구,37.5202179,127.1145706
4857,올림픽공원 장미광장,송파구,37.51275635,127.126297
4859,잠실나루 나들목,송파구,37.52148438,127.1002808
4860,가락쌍용2차아파트 103동,송파구,37.50226974,127.1219559
4861,거여삼거리,송파구,37.49308395,127.1520386
4862,올림픽파크텔 맞은편,송파구,37.52301788,127.1158829
4863,잠실나들목5,송파구,37.5164032,127.0776138
4864,송파사거리,송파구,37.50205612,127.1105499
4865,한성백제역 1번출구 뒤,송파구,37.51647949,127.1149826
4867,가락대림아파트 앞,송파구,37.5000267,127.1184311
4868,레이크 호텔 앞,송파구,37.50717163,127.1012421
4869,잠실나들목6,송파구,37.51629639,127.08461
4870,몽촌토성역 3번 출구,송파구,37.5170784,127.1123276
4871,오금동 대림아파트 정문,송파구,37.51072693,127.1304016
4872,개롱역 3번 출구 뒤,송파구,37.49806213,127.134613
4873,개롱역사거리 2번 출구,송파구,37.49827194,127.1348648
4874,탄천1교 하부보도,송파구,37.50117111,127.0851669
4875,위례포레샤인13단지,송파구,37.4826355,127.1399231
4876,삼전동주민센터 앞,송파구,37.50291443,127.0925369
4879,마천청소년센터,송파구,37.49222183,127.1565933
4880,송파청소년 센터,송파구,37.48995972,127.1119614
4881,송파청소년센터,송파구,37.49535751,127.139473
4882,위례포레샤인18단지 1802동,송파구,37.48868561,127.1522675
4883,위례포레샤인18단지 1812동,송파구,37.48714828,127.1532822
4884,H비즈니스파크,송파구,37.48352432,127.1168366
4885,가든파이브 리빙관,송파구,37.47709656,127.123703
4886,배명고등학교 건너편,송파구,37.49793243,127.096756
4887,호돌이상가,송파구,37.48618698,127.1134872
4888,둔촌오륜역 2번출구,송파구,37.51869202,127.139061
4889,마천역 1번 출구 인근②,송파구,37.49459076,127.1510925
4891,위례포레샤인17단지 위례대로 방면,송파구,37.48455429,127.1491928
4892,성내유수지 체육공원,송파구,37.52597046,127.1182098
4893,문정법조단지12,송파구,37.48639297,127.1148377
4894,문정법조단지13,송파구,37.48632431,127.1150894
4895,위례포레샤인15단지 상가,송파구,37.48641586,127.1420593
4896,위례포레샤인15단지,송파구,37.48688889,127.1416931
4897,잠실주공5단지1,송파구,37.51633453,127.0938034
4902,구역삼세무서 교차로,강남구,37.49524307,127.0393753
5052,마곡역7번출구 홈앤쇼핑 앞,강서구,37.55974579,126.8243866
5053,신마곡벽산블루밍메트로오피스텔앞,강서구,37.57108688,126.8075409
5055,마곡역5번출구앞,강서구,37.55905914,126.8270493
5056,"마곡역4,5번출구",강서구,37.55932999,126.827179
5057,마곡역4번출구,강서구,37.55931091,126.8274384
5059,화곡2동주민센터,강서구,37.5318222,126.8546219
5061,우장산동 가곡어린이공원앞,강서구,37.55545425,126.8375168
5062,마곡동 767-6,강서구,37.56354141,126.8245544
5063,"서남환경공원
(방화동도시개발2단지방향)",강서구,37.57334137,126.8233185
5064,양천향교역8번출구,강서구,37.56902695,126.8398819
5065,허준박물관삼거리,강서구,37.56724548,126.8503876
5066,아망떼마곡전시장,강서구,37.55791473,126.8329773
5067,염참동 새마을금고 앞,강서구,37.55085754,126.8723373
5070,마곡13단지힐스테이트마스터 후문(1320동 앞),강서구,37.5567627,126.8186951
5072,김포공항입구 교통섬,강서구,37.56154633,126.8070831
5073,우장산역 헤링턴타워 앞,강서구,37.54661942,126.8362351
5074,마곡동 주니어마곡점앞,강서구,37.55823517,126.8257599
5075,템퍼 목동점,강서구,37.5518837,126.8635712
152,마포구민체육센터 앞,마포구,37.55661,126.898018
158,독립문 어린이 공원,서대문구,37.571259,126.96048
218,증권거래소 앞,영등포구,37.523277,126.929237
257,신길삼거리(우리은행),영등포구,37.513844,126.919357
304,광화문역 2번출구 앞,종로구,37.572113,126.977577
312,시청역 1번출구 뒤,중구,37.564674,126.976738
375,다산 어린이공원,중구,37.563717,127.018425
378,청계7가 사거리,중구,37.569805,127.016953
482,예수소망교회,중구,37.55994,127.018478
581,용답초등학교,성동구,37.561012,127.054237
675,성복교회 앞 (장평교 아래),동대문구,37.572025,127.077004
707,신정3동주민센터,양천구,37.515156,126.854897
1014,강동구평생학습관앞,강동구,37.5508,127.142624
1320,LG베스트샵 종암점,성북구,37.59827,127.035027
1434,홈플러스 면목동점,중랑구,37.579868,127.082367
1443,구립망우청소년독서실,중랑구,37.59552,127.098778
1534,북서울 꿈의 숲 동문,강북구,37.619637,127.044533
1545,솔샘역 2번 출구,강북구,37.62038,127.01368
1695,월계미륭아파트 정문,노원구,37.623417,127.066933
1700,상계보람아파트 202동 ,노원구,37.665215,127.066139
2081,대방1차 e편한세상 앞,동작구,37.513062,126.929512
2361,압구정역 교차로,강남구,37.526844,127.028259
2534,신흥교(애견훈련소),서초구,37.455631,127.080978
2607,복정역 2번출구 후문 (장지치안센터),송파구,37.47065,127.127113
2629,문정동 힐스데이트 에코 송파,송파구,37.485218,127.115402
2905,중계주공6단지,노원구,37.648163,127.078987
3755,어위쉬예다인오피스텔,강서구,37.56301117,126.8510056
4038,상계주공9단지 버스정류소,노원구,37.66235733,127.0584564
4112,신이문빗물펌프장 옆,동대문구,37.59955215,127.069809
4704,쌍용아파트2단지 상가앞,종로구,37.58137512,127.012413
4779,태극당,중구,37.55958557,127.0054703
311,서울광장 옆,중구,37.566612,126.97747
373,청구 어린이공원,중구,37.555859,127.013855
444,서울역3번 출구,중구,37.557602,126.97258
868,롯데하이마트 용산점 앞,용산구,37.53722,126.965019
3535,중곡사거리(국민은행),광진구,37.559158,127.087517
3106,홍남교 두바퀴쉼터,서대문구,37.574909,126.926147
101,(구)합정동 주민센터,마포구,37.549561,126.905754
136,대흥동 주민센터,마포구,37.556004,126.942299
151,망원1동주민센터,마포구,37.555687,126.905548
1114,서남물재생센터 버스정류장,강서구,37.572781,126.826279
2714,발산1동주민센터교차로,강서구,37.553173,126.831238
2200,관악문화원 건너편,관악구,37.468567,126.946755
3304,낙성대역 5번 출구,관악구,37.477753,126.962364
2292,무지개아파트 앞,서초구,37.488243,127.027016
2543,경문고교 사거리,서초구,37.491264,126.982956
