,bus,order,id,name,경도,위도
1082,N61,9,18118,디지털단지오거리,126.893326,37.478535
1083,N61,10,18119,가산초등학교,126.895556,37.478235
1084,N61,11,18197,모두의학교.금천문화예술정보학교,126.905593,37.47995
1085,N61,12,18198,관악구보훈회관.신림푸르지오,126.908757,37.480639
1086,N61,13,21115,난곡입구,126.915941,37.481906
1087,N61,14,21361,호림박물관,126.918619,37.482367
1088,N61,15,21116,남서울중학교.성보중고등학교,126.920842,37.482735
1089,N61,16,21117,신림사거리.신림역,126.928063,37.483818
1090,N61,17,21262,관악우체국.양지병원,126.933148,37.484452
1091,N61,18,21118,KT&G관악지점,126.936125,37.484533
1092,N61,19,21119,봉천역.관악초등학교,126.943247,37.482009
1093,N61,20,21120,KT관악지점,126.948461,37.481483
1094,N61,21,21121,봉천사거리,126.954698,37.480266
1095,N61,22,21122,낙성대동,126.957505,37.479184
1096,N61,23,21123,낙성대입구,126.960887,37.477844
1097,N61,24,21124,인헌중고.서울미술고,126.966516,37.475682
1098,N61,25,21125,예술인마을.사당초등학교,126.973989,37.47593
1099,N61,26,21126,남서울농협남현동지점,126.977301,37.476371
1100,N61,27,22258,대항병원.연세사랑병원,126.986765,37.475387
1101,N61,28,22259,방배동래미안타워.동덕여중고,126.990656,37.474288
1102,N61,29,22260,성뒤마을.교육연수원,126.996918,37.473326
1103,N61,30,22244,경남임광아파트,127.000743,37.477032
1104,N61,31,22246,서울지방법무사회,126.998755,37.48004
1105,N61,32,22248,신동아아파트앞,127.001892,37.482005
1106,N61,33,22149,서울고등학교,127.005579,37.482747
1107,N61,34,22147,서초중학교,127.008805,37.483388
1108,N61,35,22157,남부터미널,127.015483,37.484672
1109,N61,36,22102,서울교대사거리,127.01506,37.487329
1110,N61,37,22101,지하철3호선교대역,127.01419,37.491782
1111,N61,38,22103,지하철2호선교대역2,127.015234,37.493901
1112,N61,39,22104,서초동유원아파트,127.020216,37.495457
1113,N61,40,22114,롯데칠성,127.024004,37.496657
1114,N61,41,23287,강남역.역삼세무서,127.029148,37.498136
1115,N61,42,23288,역삼역.포스코타워역삼,127.03379,37.499572
1116,N61,43,23305,한서병원,127.038818,37.501137
1117,N61,44,23306,한국자산신탁.센터필드,127.044247,37.502783
1118,N61,45,23259,선릉역,127.050462,37.504761
1119,N61,46,23260,포스코빌딩,127.054803,37.506043
1120,N61,47,23251,한국무역센터.삼성역,127.061664,37.508107
1121,N61,48,23197,삼성역7번출구,127.062719,37.510408
1122,N61,49,23192,봉은사역3번출구.삼성1파출소,127.060163,37.515108
1123,N61,50,23188,청담역.경기고교,127.057941,37.519187
1124,N61,51,23171,우리은행청담지점.청담삼익아파트,127.056846,37.52103
1125,N61,52,23168,영동교입구.청담자이아파트,127.056002,37.522784
1126,N61,53,5220,영동대교북단,127.061162,37.536568
1127,N61,54,5216,노룬산시장,127.062691,37.539503
1128,N61,55,5217,건대입구역6번출구,127.067279,37.540827
1129,N61,57,5232,건대입구역사거리.건대병원,127.071264,37.540981
1130,N61,58,5234,어린이대공원역.화양천주교회,127.073588,37.545904
1131,N61,59,5140,어린이대공원앞,127.077031,37.552046
1132,N61,60,5141,능동사거리.군자역,127.078635,37.555177
1133,N61,61,5101,군자교,127.075203,37.561533
1134,N61,62,5122,중곡아파트,127.0779,37.566401
1135,N61,63,5120,면곡시장,127.079729,37.569746
1136,N61,64,7123,늘푸른동아아파트,127.080357,37.572498
1137,N61,65,7122,경남아너스빌아파트앞,127.080155,37.57475
1138,N61,66,7120,면목신우아파트,127.079812,37.580633
1139,N61,67,7466,늘푸른근린공원,127.07985,37.582891
1140,N61,68,7118,장안시장,127.080031,37.585341
1141,N61,69,7116,면목2동,127.08012,37.587479
1142,N61,70,7114,중목초등학교,127.080217,37.589545
1143,N61,71,7112,상봉2동복합청사.도서관,127.08033,37.591835
1144,N61,72,7110,중화동한신아파트,127.080169,37.599076
1145,N61,73,7108,지하철7호선중화역,127.07945,37.602844
1146,N61,74,7106,한국전력동부지사,127.078828,37.606037
1147,N61,75,7426,먹골역,127.078182,37.609364
1148,N61,76,7104,먹골역.묵동자이아파트,127.077101,37.613594
1149,N61,77,7102,묵동자이.신도브래뉴아파트,127.076589,37.61527
1150,N61,78,11103,태릉입구역4번출구,127.0752,37.619589
1151,N61,79,11101,공릉시장,127.074178,37.622741
1152,N61,80,11161,공릉역1번출구,127.072786,37.626579
1153,N61,81,11159,서울과학기술대입구,127.071801,37.628474
1154,N61,82,11417,하계미성아파트,127.068966,37.634849
1155,N61,83,11416,하계역,127.068213,37.636572
1156,N61,84,11374,서울시립북서울미술관,127.066392,37.640586
1157,N61,85,11373,중계역,127.065326,37.642974
1158,N61,86,11257,백병원,127.062882,37.648018
1159,N61,87,11256,상계주공4단지,127.061765,37.650775
1160,N61,88,11255,상계주공6단지,127.061145,37.653184
1161,N61,89,11185,도봉면허시험장,127.059966,37.657447
1162,N61,90,11183,상계주공7단지,127.059114,37.660367
1163,N61,91,11187,상계주공7단지,127.059816,37.660905
1164,N61,92,11188,상계주공7단지.광림교회앞,127.062782,37.660497
1165,N61,93,11193,온곡중학교노원정보도서관,127.064393,37.659201
1166,N61,94,11208,상계초등학교,127.065774,37.657587
1167,N61,95,11210,노원역9번출구,127.061986,37.656087
1168,N61,96,11244,상계주공3단지,127.060908,37.652096
1169,N61,97,11245,상계주공2단지,127.06162,37.649637
1170,N61,98,11246,상계주공1단지,127.06283,37.647128
1171,N61,99,11366,중계역,127.064435,37.643864
1172,N61,100,11367,노원구민의전당,127.066418,37.639391
1173,N61,101,11447,하계역,127.067663,37.636667
1174,N61,102,11448,하계장미아파트,127.068804,37.634079
1175,N61,103,11160,서울과학기술대입구,127.071466,37.628291
1176,N61,104,11162,공릉역4번출구,127.072276,37.62675
1177,N61,105,11102,공릉시장,127.073621,37.623116
1178,N61,106,11104,태릉입구역3번출구,127.074841,37.619425
1179,N61,107,7101,극동늘푸른아파트,127.076404,37.614703
1180,N61,108,7103,묵동삼거리.먹골역,127.07712,37.612557
1181,N61,109,7425,먹골역,127.077855,37.608937
1182,N61,110,7105,한국전력동부지사,127.078196,37.607132
1183,N61,111,7107,지하철7호선중화역,127.079156,37.602649
1184,N61,112,7109,국민은행중화동지점,127.079862,37.598842
1185,N61,113,7111,상봉2동복합청사.도서관,127.079978,37.591891
1186,N61,114,7113,면목2동주민센터,127.079859,37.589383
1187,N61,115,7115,면목2동,127.079768,37.587297
1188,N61,116,7117,면목5동주민센터,127.079665,37.585067
1189,N61,117,7465,늘푸른근린공원,127.079641,37.583108
1190,N61,118,7119,면목신우아파트,127.079441,37.580271
1191,N61,119,7121,면목119안전센터,127.079909,37.573522
1192,N61,120,5121,면곡시장,127.079583,37.570277
1193,N61,121,5123,중곡아파트,127.077177,37.565796
1194,N61,122,5102,군자교,127.075229,37.562386
1195,N61,123,5253,능동사거리.군자역,127.07882,37.556322
1196,N61,124,5252,능동교회앞,127.076993,37.552874
1197,N61,125,5251,어린이대공원앞.세종대학교,127.07544,37.549752
1198,N61,126,5227,어린이대공원역.화양천주교회,127.073628,37.546622
1199,N61,127,5228,서울화양초등학교,127.072222,37.543765
1200,N61,128,5229,건대입구역사거리.건대병원,127.070908,37.540974
1201,N61,129,5230,건대입구역1번출구,127.068167,37.540896
1202,N61,130,4209,서울효사랑병원,127.063435,37.541498
1203,N61,131,4190,경수중학교,127.062197,37.539421
1204,N61,132,4189,영동대교북단,127.060642,37.536769
1205,N61,133,23169,영동교입구,127.055358,37.522334
1206,N61,134,23170,청담역.경기고교,127.056211,37.520765
1207,N61,135,23189,봉은사.삼성1파출소앞,127.059435,37.514968
1208,N61,136,23198,무역센터,127.061396,37.511098
1209,N61,137,23201,한국무역센터.삼성역,127.061701,37.508667
1210,N61,138,23217,포스코건너편,127.055427,37.506683
1211,N61,139,23218,선릉역,127.050205,37.505143
1212,N61,140,23277,서울상록회관.한국기술센터,127.044057,37.503232
1213,N61,141,23280,아가방빌딩.하나은행,127.038633,37.501541
1214,N61,142,23283,역삼역,127.035079,37.500442
1215,N61,143,23284,강남역12번출구,127.029839,37.498829
1216,N61,144,22167,강남역.강남역사거리,127.026604,37.497784
1217,N61,145,22168,서초동진흥아파트,127.022775,37.496579
1218,N61,146,22169,서초동유원아파트,127.019902,37.495708
1219,N61,147,22170,지하철2호선교대역4출구,127.015839,37.494473
1220,N61,148,22161,지하철3호선교대역,127.013818,37.491824
1221,N61,149,22158,서울교대사거리,127.014648,37.487385
1222,N61,150,22156,남부터미널.한일시멘트,127.014218,37.484732
1223,N61,151,22146,서초중학교,127.008538,37.483605
1224,N61,152,22148,서울고등학교,127.005,37.48293
1225,N61,153,22228,방배동신동아아파트,127.0017,37.482308
1226,N61,154,22247,현대멤피스2차아파트,126.998445,37.479814
1227,N61,155,22245,방배그랑자이아파트,127.000329,37.477068
1228,N61,156,22255,성뒤마을.교육연수원,126.994633,37.473747
1229,N61,157,22340,방배동래미안타워.동덕여중고,126.990551,37.474718
1230,N61,158,22257,대항병원.연세사랑병원,126.987107,37.475642
1231,N61,159,20141,사당1동관악시장앞,126.977952,37.47679
1232,N61,160,20142,예술인마을,126.972845,37.476049
1233,N61,161,21101,서울미술고.인헌중고,126.965554,37.476466
1234,N61,162,21102,낙성대입구,126.961876,37.47791
1235,N61,163,21103,행운동주민센터,126.956869,37.479844
1236,N61,164,21104,서울대입구역5번출구,126.951014,37.481628
1237,N61,165,21105,KT관악지점,126.947311,37.481963
1238,N61,166,21106,봉천역.관악초등학교,126.943335,37.482367
1239,N61,167,21107,KT&G관악지점,126.937313,37.484475
1240,N61,168,21261,관악우체국(양지병원),126.933157,37.484848
1241,N61,169,21350,신림사거리.신림역,126.928276,37.484199
1242,N61,170,21109,남부초등학교,126.922286,37.483389
1243,N61,171,21110,호림박물관,126.918556,37.482707
1244,N61,172,21111,난곡입구,126.915614,37.482211
1245,N61,173,21112,관악구보훈회관.신림푸르지오,126.91124,37.481362
1246,N61,174,21113,천주교성령봉사회관.등불교회,126.907958,37.480755
1247,N61,175,21114,KT구로지사,126.905136,37.480245
1248,N61,176,17230,삼부르네상스.효성아파트,126.894824,37.47867
1249,N61,177,17249,가리봉파출소,126.891862,37.479221
1250,N61,178,17389,디지털단지오거리,126.888753,37.480115
1251,N61,179,17242,구일우성아파트,126.875826,37.489743
1252,N61,180,38003,철산리버빌아파트,126.867046,37.492702
1253,N61,181,17233,개봉역,126.856377,37.493862
1254,N61,182,17235,개봉1동사거리.개봉푸르지오아파트,126.847261,37.500814
1255,N61,183,15228,신정학마을아파트,126.843963,37.507421
1256,N61,184,15362,신정현대아파트.서부트럭터미널,126.842007,37.509011
1257,N61,185,15373,양천공영차고지,126.837237,37.508418
1258,N62,0,15378,양천공영차고지,126.837657,37.508703
1259,N62,1,15363,대일관광고.푸른마을3단지,126.836363,37.511076
1260,N62,2,15399,푸른마을1단지.이든채아파트,126.835388,37.512653
1261,N62,3,15323,양천중앙도서관.푸른마을2단지,126.834091,37.514191
1262,N62,4,15325,신월시영아파트.강월초등학교,126.83553,37.515731
1263,N62,5,15329,금실어린이공원,126.837774,37.517954
1264,N62,6,15354,신월시영아파트중문,126.836831,37.519011
1265,N62,7,15366,신월문화체육센터,126.836482,37.520079
1266,N62,8,15222,한빛종합사회복지관,126.839112,37.521161
1267,N62,9,15221,강서초등학교,126.841688,37.521764
1268,N62,10,15220,신월2동주민센터입구,126.845554,37.52268
1269,N62,11,15219,양강중학교,126.849994,37.523711
1270,N62,12,15274,신정역(은행정).신정4동주민센터,126.854299,37.52463
1271,N62,13,15273,신서고등학교.영상고등학교입구,126.859973,37.525396
1272,N62,14,15272,목동역.목동오거리,126.863107,37.525806
1273,N62,15,15160,목동역.홍익병원,126.864344,37.527346
1274,N62,16,15101,홍익병원목동관,126.864038,37.530728
1275,N62,17,15111,목동사거리,126.863836,37.53327
1276,N62,18,15112,영도중.강서고입구.기아양서대리점,126.863622,37.536174
1277,N62,19,15113,목동시장.대일고교.배광교회,126.863841,37.539005
1278,N62,20,15126,목동성원아파트,126.863175,37.542295
1279,N62,21,15127,목3동주민센터.현대아이파크.실로암안과,126.862401,37.544833
1280,N62,22,15128,목3동시장.강서도서관,126.863937,37.549695
1281,N62,23,16004,등촌역.강서보건소,126.8676,37.549411
1282,N62,24,16002,염창역.서울도시가스,126.875005,37.546964
1283,N62,25,19217,안양천입구,126.883667,37.547306
1284,N62,26,19218,양평동한솔아파트,126.890347,37.543917
1285,N62,27,19214,양평한신아파트.선유도공원입구,126.894428,37.541649
1286,N62,29,14011,합정역,126.912832,37.548874
1287,N62,30,14013,서교동,126.919582,37.553637
1288,N62,32,14015,홍대입구역,126.923196,37.556373
1289,N62,33,14061,동교동삼거리,126.928459,37.55806
1290,N62,34,14062,신촌오거리.현대백화점,126.935893,37.555397
1291,N62,35,14063,신촌오거리.2호선신촌역,126.940144,37.556066
1292,N62,36,14064,이대역,126.944594,37.556613
1293,N62,37,14067,웨딩타운,126.951517,37.557092
1294,N62,38,14068,아현역,126.954747,37.557298
1295,N62,39,2107,종근당.충정로역,126.964481,37.559513
1296,N62,40,2133,서소문,126.974887,37.563207
1297,N62,41,2641,시청광장,126.978763,37.565207
1298,N62,42,2139,우리은행종로지점,126.982929,37.567519
1299,N62,43,1013,종로2가,126.985543,37.570139
1300,N62,44,1015,종로3가.탑골공원,126.989565,37.570245
1301,N62,45,1017,종로4가.종묘,126.994722,37.570507
1302,N62,46,1019,종로5가.광장시장,126.99885,37.570757
1303,N62,47,1021,종로6가.동대문종합시장,127.003464,37.570962
1304,N62,48,2173,동대문역사문화공원,127.008356,37.567354
1305,N62,49,2235,동대문역사문화공원,127.009109,37.565411
1306,N62,50,2178,충무아트센터.스포츠센터.중부소방서,127.014741,37.565018
1307,N62,51,2182,신당역.중앙시장앞,127.01948,37.565492
1308,N62,52,2184,성동고등학교,127.022548,37.565181
1309,N62,53,2252,신당파인힐하나유보라,127.024742,37.564939
1310,N62,54,4101,상왕십리역,127.029241,37.564246
1311,N62,55,4109,왕십리2동주민센터,127.033263,37.56245
1312,N62,56,4133,왕십리역,127.036192,37.559947
1313,N62,57,4136,행당1동주민센터.성동소방서,127.038627,37.558152
1314,N62,58,4129,한양대정문,127.043129,37.556388
1315,N62,59,4186,성동교남단,127.043963,37.550508
1316,N62,60,4236,뚝섬역8번출구,127.046113,37.547438
1317,N62,61,4238,뚝섬역5번출구,127.049012,37.546472
1318,N62,62,4253,성수역4번출구,127.055005,37.54462
1319,N62,63,4256,성수사거리,127.062395,37.542379
1320,N62,64,5217,건대입구역6번출구,127.067279,37.540827
1321,N62,66,5232,건대입구역사거리.건대병원,127.071264,37.540981
1322,N62,67,5234,어린이대공원역.화양천주교회,127.073588,37.545904
1323,N62,68,5140,어린이대공원앞,127.077031,37.552046
1324,N62,69,5141,능동사거리.군자역,127.078635,37.555177
1325,N62,70,5113,중곡2동주민센터앞,127.081155,37.55984
1326,N62,71,5114,중곡동성당앞,127.082847,37.56309
1327,N62,72,5115,종합의료복합단지,127.08336,37.563888
1328,N62,73,5133,중곡역.국립정신건강센터,127.084545,37.566046
1329,N62,74,5132,용곡삼거리,127.08559,37.567933
1330,N62,75,7210,용마산하늘채아파트,127.086307,37.571024
1331,N62,76,7208,용마산역,127.086671,37.573382
1332,N62,77,7206,용마폭포공원,127.088742,37.575692
1333,N62,78,7204,면목동금호어울림아파트,127.09064,37.57772
1334,N62,79,7201,한양수자인사가정파크,127.092816,37.580015
1335,N62,80,7199,면중초등학교,127.093463,37.581231
1336,N62,81,7197,중화중학교,127.09405,37.583998
1337,N62,82,7198,중화중학교.다문화가족지원센터,127.094165,37.584755
1338,N62,83,7200,면중초등학교,127.093329,37.582269
1339,N62,84,7203,면목동금호어울림아파트,127.091822,37.579302
1340,N62,85,7205,면목동대원칸타빌아파트,127.090077,37.577572
1341,N62,86,7207,용마폭포공원,127.088548,37.575927
1342,N62,87,7209,용마산역,127.086398,37.573506
1343,N62,88,7211,용마산하늘채아파트,127.08602,37.571258
1344,N62,89,5271,용곡삼거리,127.0856,37.568578
1345,N62,90,5270,중곡역.국립정신건강센터,127.084325,37.566229
1346,N62,91,5269,종합의료복합단지,127.083395,37.564527
1347,N62,92,5268,중곡동성당,127.082525,37.562964
1348,N62,93,5112,중곡2동주민센터앞,127.080855,37.559884
1349,N62,94,5253,능동사거리.군자역,127.07882,37.556322
1350,N62,95,5252,능동교회앞,127.076993,37.552874
1351,N62,96,5251,어린이대공원앞.세종대학교,127.07544,37.549752
1352,N62,97,5227,어린이대공원역.화양천주교회,127.073628,37.546622
1353,N62,98,5228,서울화양초등학교,127.072222,37.543765
1354,N62,99,5229,건대입구역사거리.건대병원,127.070908,37.540974
1355,N62,100,5230,건대입구역1번출구,127.068167,37.540896
1356,N62,101,4257,성수사거리,127.062548,37.542781
1357,N62,102,4240,성수역1번출구,127.053632,37.545431
1358,N62,103,4239,뚝섬역4번출구,127.049365,37.546716
1359,N62,104,4237,뚝섬역2번출구,127.046846,37.547575
1360,N62,105,4185,성동교남단,127.044485,37.549832
1361,N62,106,4130,한양대정문앞,127.04332,37.556773
1362,N62,107,4137,서울숲삼부아파트,127.037949,37.558723
1363,N62,108,4134,왕십리역,127.036267,37.560337
1364,N62,109,4110,코스모타워.서울신용보증재단성동지점,127.032903,37.562982
1365,N62,110,4102,상왕십리역,127.028681,37.564694
1366,N62,111,4103,왕십리센트라스아파트,127.025039,37.565159
1367,N62,112,2183,성동고등학교,127.022057,37.565564
1368,N62,113,2181,신당역.중앙시장앞,127.018743,37.565728
1369,N62,114,2177,충무아트센터.스포츠센터.중부소방서,127.014046,37.565193
1370,N62,115,2174,동대문역사문화공원,127.009023,37.567604
1371,N62,116,1022,종로6가.동대문종합시장,127.005714,37.571127
1372,N62,117,1020,종로5가.광장시장,126.999335,37.570881
1373,N62,118,1018,종로4가.종묘,126.995284,37.570627
1374,N62,119,1016,종로3가.탑골공원,126.989988,37.570361
1375,N62,120,1014,종로2가,126.986247,37.570257
1376,N62,121,2246,을지로입구역.광교,126.982474,37.567558
1377,N62,122,2157,을지로입구.시청입구,126.981171,37.566138
1378,N62,123,2134,서소문,126.97534,37.563675
1379,N62,124,13137,충정로역2호선,126.964027,37.559611
1380,N62,125,13044,아현역,126.956593,37.557425
1381,N62,126,13042,웨딩타운,126.952408,37.557227
1382,N62,127,13025,이대역,126.947271,37.556876
1383,N62,128,13023,신촌오거리.2호선신촌역,126.938982,37.555788
1384,N62,129,13021,신촌오거리.현대백화점,126.934504,37.555983
1385,N62,130,13019,동교동삼거리,126.92952,37.557765
1386,N62,132,14016,홍대입구역,126.924589,37.557477
1387,N62,133,14014,서교동,126.920236,37.554249
1388,N62,135,14012,합정역,126.913997,37.549682
1389,N62,136,19216,양평한신아파트.선유도공원입구,126.894879,37.541864
1390,N62,137,19215,영등포아리수정수센터,126.884113,37.547524
1391,N62,138,16001,염창역.서울도시가스,126.875881,37.547097
1392,N62,139,16003,등촌역.강서보건소,126.868652,37.549005
1393,N62,140,16173,영일고등학교.강서도서관,126.863355,37.548989
1394,N62,141,16174,아이파크아파트.백석중학교.실로암안과,126.862141,37.545145
1395,N62,142,16175,등촌2동주민센터.등촌동대림아파트,126.86297,37.541942
1396,N62,143,16176,대일고교.임광아파트.배광교회,126.863568,37.539791
1397,N62,144,16177,용문사.시립화곡청소년센터,126.863346,37.537097
1398,N62,145,16179,목동사거리,126.863609,37.531634
1399,N62,146,15284,목동역.홍익병원,126.863915,37.52805
1400,N62,147,15285,목동역.목동오거리,126.862791,37.525959
1401,N62,148,15286,신서고교.영상고교입구,126.860399,37.525653
1402,N62,149,15287,신정역(은행정).신정4동주민센터,126.854236,37.524828
1403,N62,150,15311,양강중학교,126.849662,37.523831
1404,N62,151,15312,신월2동주민센터입구.경창전통시장,126.846188,37.523024
1405,N62,152,15313,강서초등학교,126.841889,37.522033
1406,N62,153,15314,한빛종합사회복지관,126.838874,37.52134
1407,N62,154,15295,신월문화체육센터,126.836313,37.520207
1408,N62,155,15355,신월시영아파트중문,126.836405,37.519102
1409,N62,156,15330,금실어린이공원,126.837853,37.517429
1410,N62,157,15326,신월시영아파트.강월초등학교,126.835305,37.515937
1411,N62,158,15324,양천중앙도서관.푸른마을2단지,126.833988,37.514032
1412,N62,159,15405,푸른마을1단지.이든채아파트,126.83488,37.512878
1413,N62,160,15364,대일관광고.푸른마을3단지,126.835885,37.511319
1414,N62,161,15373,양천공영차고지,126.837237,37.508418
1415,N64,0,16435,개화역광역환승센터,126.797978,37.57822
1416,N64,1,16170,개화역1번출구.개화검문소,126.799788,37.578494
1417,N64,2,16287,개화산역,126.806083,37.572429
1418,N64,3,16285,방화사거리,126.810492,37.573086
1419,N64,4,16283,방화동동부센트레빌아파트,126.813864,37.573323
1420,N64,5,16432,신방화사거리,126.816446,37.572863
1421,N64,6,16306,서울항공비즈니스고등학교,126.816379,37.568965
1422,N64,7,16394,신방화역5번출구,126.817558,37.567396
1423,N64,8,16395,마곡엠밸리6.7단지.마곡중학교,126.821254,37.567086
1424,N64,9,16396,마곡나루역,126.82594,37.56678
1425,N64,10,16386,마곡나루역5번출구.서울식물원,126.827494,37.56505
1426,N64,11,16397,마곡역,126.826882,37.561222
1427,N64,12,16387,마곡역교차로,126.828436,37.559368
1428,N64,13,16388,이대서울병원,126.834559,37.558745
1429,N64,14,16393,발산역7번출구,126.837825,37.557884
1430,N64,15,16218,발산역.우장산힐스테이트,126.837484,37.556766
1431,N64,16,16216,명덕고등학교.서울스타병원,126.836372,37.553291
1432,N64,17,16214,우장산역,126.836129,37.549803
1433,N64,18,16211,화곡중고등학교,126.836132,37.54718
1434,N64,19,16210,대원시장,126.837313,37.544525
1435,N64,20,16208,화곡역8번출구,126.838889,37.542929
1436,N64,21,16205,화곡역.현대주유소,126.840945,37.540648
1437,N64,22,16192,까치산역4번출구,126.846193,37.532239
1438,N64,23,16186,KT강서지사,126.847517,37.529972
1439,N64,24,15274,신정역(은행정).신정4동주민센터,126.854299,37.52463
1440,N64,25,15273,신서고등학교.영상고등학교입구,126.859973,37.525396
1441,N64,26,15272,목동역.목동오거리,126.863107,37.525806
1442,N64,27,15254,목동역,126.865566,37.525709
1443,N64,28,15265,목동7단지,126.866887,37.525534
1444,N64,29,15264,목동대학학원,126.872702,37.524632
1445,N64,30,15173,오목교역.동신한방병원,126.876922,37.524085
1446,N64,31,19204,관악고등학교,126.884059,37.522994
1447,N64,32,19203,양평신동아아파트,126.887357,37.52248
1448,N64,33,19166,교보앞,126.89207,37.521721
1449,N64,34,19163,당산동진로아파트,126.896991,37.521002
1450,N64,35,19118,김안과병원,126.903026,37.520071
1451,N64,36,19821,경방타임스퀘어.신세계백화점,126.905932,37.517298
1452,N64,37,19114,영등포역,126.909151,37.517087
1453,N64,38,19279,신길역 5호선,126.914888,37.518398
1454,N64,39,19300,신길역1호선,126.916637,37.516759
1455,N64,40,19226,신길새마을금고,126.920035,37.513641
1456,N64,41,19296,대방역,126.923495,37.512907
1457,N64,42,20007,현대아파트,126.931437,37.513174
1458,N64,43,20111,KT동작지사,126.93566,37.51304
1459,N64,44,20240,동작구청정문,126.940062,37.512377
1460,N64,45,20190,동작구청.노량진초등학교앞,126.940037,37.510373
1461,N64,46,20192,장성교회,126.939968,37.508211
1462,N64,47,20152,동작문화복지센터.동작보건소,126.940791,37.504938
1463,N64,48,20154,상도노빌리티아파트,126.945792,37.504761
1464,N64,49,20160,상도역,126.948623,37.501627
1465,N64,50,20162,상도동중앙하이츠빌.상도전통시장,126.951185,37.498813
1466,N64,51,20164,숭실대입구역,126.952864,37.496745
1467,N64,52,20169,숭실대정문앞,126.957055,37.49515
1468,N64,53,20171,숭실대별관앞,126.960293,37.494639
1469,N64,54,20254,사당롯데캐슬골든포레.사당해그린,126.962506,37.493015
1470,N64,55,20173,사당5치안센터,126.965649,37.489028
1471,N64,56,20175,총신대,126.966405,37.487752
1472,N64,57,20176,사당중학교,126.968018,37.486427
1473,N64,58,20179,남성역,126.970614,37.484716
1474,N64,59,20181,남성역골목시장,126.973039,37.483506
1475,N64,60,20252,사당동대아신협앞,126.976119,37.483264
1476,N64,61,20182,남성초등학교,126.97911,37.484155
1477,N64,62,20184,이수역9번출구,126.980258,37.484618
1478,N64,63,22385,이수역,126.984003,37.48546
1479,N64,64,22386,방배초등학교,126.986383,37.485685
1480,N64,65,22387,방배고개,126.990302,37.4865
1481,N64,66,22415,내방역1번출구,126.9948,37.487903
1482,N64,67,22608,서리풀문화광장,127.00519,37.49091
1483,N64,68,22136,서초역1번출구,127.0087,37.491929
1484,N64,69,22103,지하철2호선교대역2,127.015234,37.493901
1485,N64,70,22104,서초동유원아파트,127.020216,37.495457
1486,N64,71,22114,롯데칠성,127.024004,37.496657
1487,N64,72,22339,강남역,127.026851,37.497501
1488,N64,73,23287,강남역.역삼세무서,127.029148,37.498136
1489,N64,74,23288,역삼역.포스코타워역삼,127.03379,37.499572
1490,N64,75,23305,한서병원,127.038818,37.501137
1491,N64,76,23299,역삼동성당.역삼자이아파트,127.043795,37.499879
1492,N64,77,23297,래미안.그레이튼.아파트,127.045614,37.495952
1493,N64,78,23472,도곡중학교.강남세브란스병원,127.046722,37.493602
1494,N64,79,23325,도곡동개포한신아파트,127.05029,37.487047
1495,N64,80,23363,현대아파트,127.052829,37.482265
1496,N64,81,23364,개포래미안포레스트,127.054044,37.480368
1497,N64,82,23445,개포우성아파트,127.057864,37.476564
1498,N64,83,23468,도곡교회.인바디빌딩,127.055459,37.474434
1499,N64,84,23365,능인선원앞,127.052254,37.472425
1500,N64,85,22303,구룡사앞,127.048848,37.47021
1501,N64,86,22378,도로교통공단서울지부.코트라,127.044389,37.466241
1502,N64,87,22367,염곡동구룡사,127.047211,37.468475
1503,N64,88,23367,능인선원앞,127.052214,37.47177
1504,N64,89,23470,도곡교회.인바디빌딩.건너,127.05624,37.474425
1505,N64,90,23338,개포파크빌리지,127.05836,37.476751
1506,N64,91,23459,개포주공1단지아파트,127.056961,37.478424
1507,N64,92,23339,하나은행사거리,127.054219,37.480856
1508,N64,93,23340,현대아파트경남아파트,127.053195,37.482727
1509,N64,94,23326,우성캐릭터빌아파트,127.050801,37.48701
1510,N64,95,23469,강남세브란스병원,127.047323,37.493399
1511,N64,96,23296,역삼2동주민센터.대림역삼아파트,127.045993,37.496245
1512,N64,97,23298,역삼자이아파트,127.044257,37.499804
1513,N64,98,23280,아가방빌딩.하나은행,127.038633,37.501541
1514,N64,99,23283,역삼역,127.035079,37.500442
1515,N64,100,23284,강남역12번출구,127.029839,37.498829
1516,N64,101,22167,강남역.강남역사거리,127.026604,37.497784
1517,N64,102,22168,서초동진흥아파트,127.022775,37.496579
1518,N64,103,22169,서초동유원아파트,127.019902,37.495708
1519,N64,104,22170,지하철2호선교대역4출구,127.015839,37.494473
1520,N64,105,22134,교대역10번출구,127.012993,37.493611
1521,N64,106,22426,대법원앞,127.006355,37.49159
1522,N64,107,22391,내방역,126.992658,37.487447
1523,N64,108,22392,방배고개,126.988852,37.486295
1524,N64,109,22393,이수역,126.984784,37.485791
1525,N64,110,20185,이수역10번출구,126.980187,37.484833
1526,N64,111,20183,남성초등학교,126.97843,37.484299
1527,N64,112,20180,남성역골목시장,126.97342,37.483569
1528,N64,113,20178,남성역,126.970747,37.484929
1529,N64,114,20177,사당중학교,126.968179,37.486637
1530,N64,115,20174,총신대,126.96618,37.488742
1531,N64,116,20172,숭실대별관앞,126.960022,37.49493
1532,N64,117,20170,숭실대정문앞,126.957281,37.495318
1533,N64,118,20166,숭실대입구역,126.953733,37.496461
1534,N64,119,20163,상도동중앙하이츠빌.상도전통시장,126.951774,37.49869
1535,N64,120,20161,상도역,126.94952,37.501249
